日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-07-11,2359.6,2362.29,2377.45,2355.16,13924463,9973812736.0,0.95,0.36,8.37,0.0
2016-07-12,2361.99,2422.24,2422.26,2361.61,23129706,16473402368.0,2.57,2.54,59.95,0.0
2016-07-13,2416.11,2426.9,2437.25,2415.5,23535909,16743963904.0,0.9,0.19,4.66,0.0
2016-07-14,2424.36,2414.56,2424.4,2406.06,12789246,9520271360.0,0.76,-0.51,-12.34,0.0
2016-07-15,2416.85,2420.87,2427.57,2414.56,13082568,10009954816.0,0.54,0.26,6.31,0.0
2016-07-18,2418.27,2429.32,2436.95,2413.24,16094706,12060852736.0,0.98,0.35,8.45,0.0
2016-07-19,2424.91,2418.12,2427.22,2401.75,13013644,9116280832.0,1.05,-0.46,-11.2,0.0
2016-07-20,2416.72,2410.58,2420.97,2407.36,9019326,6620793344.0,0.56,-0.31,-7.54,0.0
2016-07-21,2409.83,2427.72,2437.3,2409.83,11490598,9080777984.0,1.14,0.71,17.14,0.0
2016-07-22,2427.09,2408.11,2428.81,2404.49,11350867,8211660288.0,1.0,-0.81,-19.61,0.0
2016-07-25,2406.03,2418.19,2427.11,2406.0,9680017,7114544384.0,0.88,0.42,10.08,0.0
2016-07-26,2414.45,2446.36,2446.88,2412.56,11294596,8853863680.0,1.42,1.16,28.17,0.0
2016-07-27,2444.31,2424.79,2457.59,2382.59,24053689,17911543296.0,3.07,-0.88,-21.57,0.0
2016-07-28,2413.47,2448.45,2452.02,2410.25,18667816,14895272448.0,1.72,0.98,23.66,0.0
2016-07-29,2446.14,2443.33,2462.19,2438.47,14037025,10915443456.0,0.97,-0.21,-5.12,0.0
2016-08-01,2438.49,2429.44,2440.5,2414.74,15305378,11826317568.0,1.05,-0.57,-13.89,0.0
2016-08-02,2424.68,2437.46,2437.73,2418.45,9995666,7952461056.0,0.79,0.33,8.02,0.0
2016-08-03,2429.08,2438.11,2442.98,2421.99,11234113,8449744640.0,0.86,0.03,0.65,0.0
2016-08-04,2438.04,2437.66,2439.38,2422.11,11605059,8716558336.0,0.71,-0.02,-0.45,0.0
2016-08-05,2435.92,2437.69,2449.33,2429.73,12647847,10797354496.0,0.8,0.0,0.03,0.0
2016-08-08,2435.84,2462.85,2463.24,2427.77,12527119,10415140864.0,1.46,1.03,25.16,0.0
2016-08-09,2459.94,2481.31,2482.54,2459.04,17616187,13264800000.0,0.95,0.75,18.46,0.0
2016-08-10,2481.65,2473.74,2493.07,2472.56,13309003,10941853184.0,0.83,-0.31,-7.57,0.0
2016-08-11,2470.66,2467.55,2493.28,2466.67,20222385,15343860992.0,1.08,-0.25,-6.19,0.0
2016-08-12,2469.86,2522.05,2522.75,2469.3,28339505,20589629184.0,2.17,2.21,54.5,0.0
2016-08-15,2528.4,2578.9,2592.63,2528.4,41224814,32650131712.0,2.55,2.25,56.85,0.0
2016-08-16,2582.76,2552.79,2590.29,2544.68,45235894,32846545920.0,1.77,-1.01,-26.11,0.0
2016-08-17,2550.48,2559.15,2563.08,2544.74,19965403,15633909504.0,0.72,0.25,6.36,0.0
2016-08-18,2554.77,2550.89,2573.49,2541.66,22629624,18639611904.0,1.24,-0.32,-8.26,0.0
2016-08-19,2546.97,2557.77,2559.6,2535.61,16332007,13290512896.0,0.94,0.27,6.88,0.0
2016-08-22,2555.24,2543.89,2559.0,2538.39,16685355,12167111424.0,0.81,-0.54,-13.88,0.0
2016-08-23,2538.28,2541.05,2553.52,2529.91,16799397,12338918912.0,0.93,-0.11,-2.84,0.0
2016-08-24,2541.78,2536.62,2544.91,2529.32,12353917,9136241408.0,0.61,-0.17,-4.43,0.0
2016-08-25,2530.11,2523.09,2530.37,2499.92,16222717,12324411392.0,1.2,-0.53,-13.53,0.0
2016-08-26,2522.58,2520.05,2531.92,2514.75,11525328,9063789056.0,0.68,-0.12,-3.04,0.0
2016-08-29,2516.24,2519.2,2523.62,2506.27,13976424,10361633536.0,0.69,-0.03,-0.85,0.0
2016-08-30,2519.21,2524.43,2532.19,2518.22,12952890,9762913024.0,0.55,0.21,5.23,0.0
2016-08-31,2523.05,2534.7,2538.05,2517.45,12433434,10006959104.0,0.82,0.41,10.27,0.0
2016-09-01,2533.24,2517.01,2536.34,2515.73,12621774,9446665728.0,0.81,-0.7,-17.69,0.0
2016-09-02,2514.72,2524.0,2525.14,2507.79,13964485,10111184896.0,0.69,0.28,6.99,0.0
2016-09-05,2524.93,2531.29,2539.07,2523.17,12806877,9475182080.0,0.63,0.29,7.29,0.0
2016-09-06,2531.48,2540.65,2548.59,2522.14,15447041,11108790272.0,1.04,0.37,9.36,0.0
2016-09-07,2540.54,2544.73,2557.29,2538.82,15047576,11239179520.0,0.73,0.16,4.08,0.0
2016-09-08,2542.47,2551.35,2552.41,2538.7,10575244,7924037888.0,0.54,0.26,6.62,0.0
2016-09-09,2550.75,2531.07,2556.69,2530.56,10880859,9062524672.0,1.02,-0.79,-20.28,0.0
2016-09-12,2505.24,2493.85,2507.82,2468.35,24159583,17839052288.0,1.56,-1.47,-37.22,0.0
2016-09-13,2492.62,2490.11,2496.74,2477.42,11829993,9868349696.0,0.77,-0.15,-3.74,0.0
2016-09-14,2478.16,2465.81,2482.35,2461.5,12981998,9926648320.0,0.84,-0.98,-24.3,0.0
2016-09-19,2468.2,2489.46,2489.94,2468.2,10725682,8453177344.0,0.88,0.96,23.65,0.0
2016-09-20,2488.58,2494.19,2495.1,2485.23,8860727,7563471360.0,0.4,0.19,4.73,0.0
2016-09-21,2490.93,2494.01,2500.15,2488.75,9457505,7438834944.0,0.46,-0.01,-0.18,0.0
2016-09-22,2502.47,2511.1,2520.27,2500.07,12325395,10113699840.0,0.81,0.69,17.09,0.0
2016-09-23,2515.2,2500.14,2517.2,2499.48,9072314,7379102208.0,0.71,-0.44,-10.96,0.0
2016-09-26,2496.65,2465.02,2497.12,2463.82,12584199,9231642112.0,1.33,-1.4,-35.12,0.0
2016-09-27,2461.41,2476.09,2476.22,2455.54,10222812,7578187520.0,0.84,0.45,11.07,0.0
2016-09-28,2480.55,2471.97,2480.55,2467.59,8424565,6619596288.0,0.52,-0.17,-4.12,0.0
2016-09-29,2474.09,2479.17,2487.07,2473.9,9349150,7095675392.0,0.53,0.29,7.2,0.0
2016-09-30,2474.58,2477.58,2482.02,2473.94,7042514,5439105280.0,0.33,-0.06,-1.59,0.0
2016-10-10,2492.62,2516.48,2516.53,2486.57,14869316,11540893952.0,1.21,1.57,38.9,0.0
2016-10-11,2518.98,2524.27,2525.22,2514.66,14492012,10879735552.0,0.42,0.31,7.79,0.0
2016-10-12,2517.75,2515.0,2517.81,2505.29,10348430,7969463552.0,0.5,-0.37,-9.27,0.0
2016-10-13,2514.36,2524.89,2525.34,2512.08,12253087,9283901952.0,0.53,0.39,9.89,0.0
2016-10-14,2521.38,2525.27,2525.74,2510.53,13421160,10167503104.0,0.6,0.02,0.38,0.0
2016-10-17,2527.2,2508.36,2530.49,2502.63,13664811,10299724800.0,1.1,-0.67,-16.91,0.0
2016-10-18,2506.77,2543.69,2544.44,2506.02,16375755,12237838080.0,1.53,1.41,35.33,0.0
2016-10-19,2545.64,2543.25,2555.24,2537.11,14799748,11221290496.0,0.71,-0.02,-0.44,0.0
2016-10-20,2543.19,2544.13,2547.0,2535.11,12413715,9598991872.0,0.47,0.03,0.88,0.0
2016-10-21,2542.95,2559.47,2563.01,2539.66,18243069,14269339136.0,0.92,0.6,15.34,0.0
2016-10-24,2560.07,2590.81,2600.93,2559.76,28833739,21136435968.0,1.61,1.22,31.34,0.0
2016-10-25,2591.33,2593.0,2597.74,2582.8,20083152,15324839424.0,0.58,0.08,2.19,0.0
2016-10-26,2589.12,2571.37,2589.12,2567.81,16346909,12976809728.0,0.82,-0.83,-21.63,0.0
2016-10-27,2570.26,2570.05,2573.09,2559.03,15199281,11682215680.0,0.55,-0.05,-1.32,0.0
2016-10-28,2567.21,2560.32,2580.08,2558.34,16285408,12209151744.0,0.85,-0.38,-9.73,0.0
2016-10-31,2557.67,2557.67,2560.97,2546.59,12760107,10206684672.0,0.56,-0.1,-2.65,0.0
2016-11-01,2558.72,2571.07,2571.34,2553.82,14775893,11600470784.0,0.68,0.52,13.4,0.0
2016-11-02,2565.77,2548.24,2566.7,2546.0,13849663,10760866816.0,0.81,-0.89,-22.83,0.0
2016-11-03,2544.15,2568.37,2575.19,2542.85,19861411,15379831040.0,1.27,0.79,20.13,0.0
2016-11-04,2570.08,2563.9,2579.79,2560.61,22934572,18431769600.0,0.75,-0.17,-4.47,0.0
2016-11-07,2563.1,2577.2,2583.57,2560.33,19052818,15340897536.0,0.91,0.52,13.3,0.0
2016-11-08,2582.52,2586.73,2597.46,2579.84,23751269,17811380480.0,0.68,0.37,9.53,0.0
2016-11-09,2585.88,2570.05,2588.32,2543.66,25385316,19726003200.0,1.73,-0.64,-16.68,0.0
2016-11-10,2583.67,2604.58,2606.47,2583.67,20684952,16885376256.0,0.89,1.34,34.53,0.0
2016-11-11,2600.77,2618.81,2624.12,2599.95,28096561,21315488000.0,0.93,0.55,14.23,0.0
2016-11-14,2612.06,2625.33,2635.66,2610.79,30891397,24028719872.0,0.95,0.25,6.52,0.0
2016-11-15,2624.06,2618.72,2625.76,2609.02,18562843,14751965696.0,0.64,-0.25,-6.61,0.0
2016-11-16,2618.27,2618.35,2620.75,2610.64,15454761,11831059968.0,0.39,-0.01,-0.37,0.0
2016-11-17,2615.69,2626.48,2627.09,2606.05,16504567,12617439232.0,0.8,0.31,8.13,0.0
2016-11-18,2629.84,2616.78,2634.08,2613.65,17652091,14254627584.0,0.78,-0.37,-9.7,0.0
2016-11-21,2612.76,2640.01,2655.72,2612.76,41188524,29937163008.0,1.64,0.89,23.23,0.0
2016-11-22,2640.05,2665.68,2666.8,2639.43,48276621,36474443776.0,1.04,0.97,25.67,0.0
2016-11-23,2664.92,2667.89,2688.49,2660.11,42218957,32414439168.0,1.06,0.08,2.21,0.0
2016-11-24,2666.28,2678.51,2690.72,2663.79,26312337,22748285184.0,1.01,0.4,10.62,0.0
2016-11-25,2680.47,2705.72,2707.01,2667.8,32828327,26473397248.0,1.46,1.02,27.21,0.0
2016-11-28,2714.18,2721.22,2737.96,2714.18,54322255,45069992192.0,0.88,0.57,15.5,0.0
2016-11-29,2716.14,2739.05,2761.6,2712.51,52781558,47980143872.0,1.8,0.66,17.83,0.0
2016-11-30,2730.96,2701.09,2735.32,2691.62,34962575,30300281344.0,1.6,-1.39,-37.96,0.0
2016-12-01,2705.15,2728.07,2733.63,2704.27,37590024,34543048704.0,1.09,1.0,26.98,0.0
2016-12-02,2728.23,2705.96,2741.61,2696.3,46555594,36590721024.0,1.66,-0.81,-22.11,0.0
2016-12-05,2675.37,2676.0,2687.99,2664.97,42514900,35010742528.0,0.85,-1.11,-29.96,0.0
2016-12-06,2674.76,2666.38,2681.87,2664.12,26328520,21144991232.0,0.66,-0.36,-9.62,0.0
2016-12-07,2666.16,2681.24,2681.56,2656.27,20803790,16704959488.0,0.95,0.56,14.86,0.0
2016-12-08,2686.33,2682.2,2691.93,2677.93,22721404,18631401216.0,0.52,0.04,0.96,0.0
2016-12-09,2678.22,2706.11,2717.93,2677.01,50099837,38425424128.0,1.53,0.89,23.91,0.0
2016-12-12,2706.27,2667.96,2716.89,2649.23,53973363,43570633728.0,2.5,-1.41,-38.15,0.0
2016-12-13,2654.85,2650.12,2658.77,2630.9,29490789,22787874560.0,1.04,-0.67,-17.84,0.0
2016-12-14,2646.87,2635.36,2661.73,2633.81,33917300,27009435904.0,1.05,-0.56,-14.76,0.0
2016-12-15,2624.06,2587.17,2627.58,2579.02,32720911,26381918208.0,1.84,-1.83,-48.19,0.0
2016-12-16,2583.78,2587.85,2596.42,2579.07,24133444,19238140928.0,0.67,0.03,0.68,0.0
2016-12-19,2587.5,2582.36,2596.71,2578.23,18252956,14634186240.0,0.71,-0.21,-5.49,0.0
2016-12-20,2581.39,2566.32,2583.23,2548.81,22404192,17174234368.0,1.33,-0.62,-16.04,0.0
2016-12-21,2567.5,2592.65,2596.63,2567.5,24615966,18754991104.0,1.14,1.03,26.33,0.0
2016-12-22,2589.92,2596.11,2598.77,2584.86,19391886,14877358848.0,0.54,0.13,3.46,0.0
2016-12-23,2593.92,2573.94,2594.49,2563.52,21340612,17531132672.0,1.19,-0.85,-22.17,0.0
2016-12-26,2564.09,2579.48,2580.36,2541.0,21004884,17028859904.0,1.53,0.22,5.54,0.0
2016-12-27,2577.22,2572.86,2582.6,2572.08,16111792,13852739328.0,0.41,-0.26,-6.62,0.0
2016-12-28,2574.09,2565.44,2576.12,2559.15,16203727,13569976832.0,0.66,-0.29,-7.42,0.0
2016-12-29,2562.07,2562.56,2571.61,2556.82,17751535,14662166272.0,0.58,-0.11,-2.88,0.0
2016-12-30,2565.12,2574.13,2574.13,2560.59,19165927,15716549376.0,0.53,0.45,11.57,0.0
2017-01-03,2575.63,2596.39,2598.13,2575.47,19832676,15870784512.0,0.88,0.86,22.26,0.0
2017-01-04,2594.88,2615.45,2618.12,2592.23,20467408,17008729088.0,1.0,0.73,19.06,0.0
2017-01-05,2616.9,2618.8,2620.57,2609.64,18950636,14924048128.0,0.42,0.13,3.35,0.0
2017-01-06,2618.52,2613.28,2626.83,2609.11,20769362,15549769728.0,0.68,-0.21,-5.52,0.0
2017-01-09,2610.59,2625.68,2627.06,2610.02,18111015,14129753600.0,0.65,0.47,12.4,0.0
2017-01-10,2623.58,2615.6,2625.41,2613.1,15142851,12010908416.0,0.47,-0.38,-10.08,0.0
2017-01-11,2612.66,2597.65,2618.5,2596.02,18380679,14090482432.0,0.86,-0.69,-17.95,0.0
2017-01-12,2595.91,2587.23,2604.3,2584.87,14905925,11554576384.0,0.75,-0.4,-10.42,0.0
2017-01-13,2585.29,2602.65,2603.78,2581.12,21426065,16423210752.0,0.88,0.6,15.42,0.0
2017-01-16,2597.31,2629.66,2635.28,2577.59,48806794,36967930112.0,2.22,1.04,27.01,0.0
2017-01-17,2617.13,2625.75,2626.58,2610.92,15552064,12118514688.0,0.6,-0.15,-3.91,0.0
2017-01-18,2624.55,2638.53,2643.5,2623.59,17729970,14060355840.0,0.76,0.49,12.78,0.0
2017-01-19,2633.22,2632.31,2648.34,2626.3,17363375,13183292416.0,0.84,-0.24,-6.22,0.0
2017-01-20,2630.02,2648.73,2650.97,2629.82,13925853,11766535680.0,0.8,0.62,16.42,0.0
2017-01-23,2649.45,2647.87,2660.51,2642.25,16578289,13595831808.0,0.69,-0.03,-0.86,0.0
2017-01-24,2646.78,2661.94,2666.46,2645.48,17798372,13866257152.0,0.79,0.53,14.07,0.0
2017-01-25,2659.85,2668.25,2669.01,2654.68,13671668,11438640896.0,0.54,0.24,6.31,0.0
2017-01-26,2668.92,2670.18,2679.79,2666.68,15129664,11630027008.0,0.49,0.07,1.93,0.0
2017-02-03,2670.47,2649.09,2672.02,2647.02,10352099,8741841152.0,0.94,-0.79,-21.09,0.0
2017-02-06,2653.15,2656.27,2663.04,2646.3,15763810,13072956928.0,0.63,0.27,7.18,0.0
2017-02-07,2654.19,2657.9,2661.91,2648.78,13877769,11672337408.0,0.49,0.06,1.63,0.0
2017-02-08,2654.29,2664.12,2664.72,2641.8,14372854,11928433408.0,0.86,0.23,6.22,0.0
2017-02-09,2664.11,2674.0,2681.76,2662.39,21018503,18006006016.0,0.73,0.37,9.88,0.0
2017-02-10,2674.75,2691.68,2694.18,2673.94,27729662,24267670528.0,0.76,0.66,17.68,0.0
2017-02-13,2692.7,2699.8,2702.77,2691.68,25251713,22577109760.0,0.41,0.3,8.12,0.0
2017-02-14,2699.26,2693.6,2701.97,2686.32,16920773,15214082048.0,0.58,-0.23,-6.2,0.0
2017-02-15,2694.38,2703.58,2722.29,2692.29,38225632,27215621120.0,1.11,0.37,9.98,0.0
2017-02-16,2703.69,2713.38,2713.66,2700.06,24300633,18550864384.0,0.5,0.36,9.8,0.0
2017-02-17,2711.77,2692.27,2713.54,2690.56,20603207,16677134336.0,0.85,-0.78,-21.11,0.0
2017-02-20,2691.6,2732.25,2733.26,2691.6,37437052,29073613312.0,1.55,1.48,39.98,0.0
2017-02-21,2734.31,2734.98,2748.43,2731.32,25452400,20930422528.0,0.63,0.1,2.73,0.0
2017-02-22,2734.3,2748.24,2748.59,2730.66,21592546,19472557568.0,0.66,0.48,13.26,0.0
2017-02-23,2746.71,2738.52,2752.13,2727.63,19040312,16258422784.0,0.89,-0.35,-9.72,0.0
2017-02-24,2733.59,2733.5,2734.34,2719.46,16970603,14511753728.0,0.54,-0.18,-5.02,0.0
2017-02-27,2732.05,2716.4,2734.18,2712.07,22269734,19473051136.0,0.81,-0.63,-17.1,0.0
2017-02-28,2715.12,2725.08,2727.47,2714.71,14678749,12965283584.0,0.47,0.32,8.68,0.0
2017-03-01,2724.41,2725.29,2738.3,2722.15,21426577,18008783360.0,0.59,0.01,0.21,0.0
2017-03-02,2727.74,2712.44,2732.92,2711.71,17813456,16092644352.0,0.78,-0.47,-12.85,0.0
2017-03-03,2706.0,2711.24,2711.86,2697.38,15859329,13709120000.0,0.53,-0.04,-1.2,0.0
2017-03-06,2709.29,2714.35,2720.3,2707.94,20488881,15900865024.0,0.46,0.11,3.11,0.0
2017-03-07,2711.45,2715.22,2715.76,2704.6,14457898,12134789632.0,0.41,0.03,0.87,0.0
2017-03-08,2711.63,2710.96,2714.85,2704.7,15947572,13574858240.0,0.37,-0.16,-4.26,0.0
2017-03-09,2704.85,2690.43,2704.89,2682.42,20132244,16306381568.0,0.83,-0.76,-20.53,0.0
2017-03-10,2687.13,2688.97,2693.34,2684.0,13496997,11558257920.0,0.35,-0.05,-1.46,0.0
2017-03-13,2687.04,2716.84,2716.84,2678.03,18859252,17704715008.0,1.44,1.04,27.87,0.0
2017-03-14,2714.21,2718.65,2723.73,2711.86,15802375,14221279744.0,0.44,0.07,1.81,0.0
2017-03-15,2716.0,2726.43,2727.27,2715.03,17952948,15804097280.0,0.45,0.29,7.78,0.0
2017-03-16,2728.92,2734.03,2742.44,2728.92,23009725,19089333760.0,0.5,0.28,7.6,0.0
2017-03-17,2735.17,2702.54,2736.45,2696.59,23248998,20668400640.0,1.46,-1.15,-31.49,0.0
2017-03-20,2711.42,2717.53,2719.28,2701.49,21005692,18873171456.0,0.66,0.55,14.99,0.0
2017-03-21,2720.42,2733.94,2734.24,2715.96,23047910,23924590080.0,0.67,0.6,16.41,0.0
2017-03-22,2720.48,2713.17,2726.95,2704.94,25705649,24665238784.0,0.81,-0.76,-20.77,0.0
2017-03-23,2714.39,2716.77,2729.21,2701.61,21073419,21297840128.0,1.02,0.13,3.6,0.0
2017-03-24,2716.52,2743.03,2748.73,2713.84,30551686,30642124544.0,1.28,0.97,26.26,0.0
2017-03-27,2746.58,2743.32,2763.03,2739.7,30626738,28221793024.0,0.85,0.01,0.29,0.0
2017-03-28,2743.12,2733.3,2745.28,2725.99,18594511,18179884800.0,0.7,-0.37,-10.02,0.0
2017-03-29,2735.39,2731.07,2743.84,2720.87,22655292,19444793344.0,0.84,-0.08,-2.23,0.0
2017-03-30,2731.06,2724.7,2735.87,2704.41,28100639,22369308928.0,1.15,-0.23,-6.37,0.0
2017-03-31,2724.15,2749.11,2750.35,2723.15,26936880,20716294144.0,1.0,0.9,24.41,0.0
2017-04-05,2764.07,2779.6,2779.77,2755.34,36105368,34002275072.0,0.89,1.11,30.49,0.0
2017-04-06,2779.38,2781.82,2783.83,2769.31,32338069,30482330368.0,0.52,0.08,2.22,0.0
2017-04-07,2778.52,2784.51,2789.11,2768.91,28478505,25104237568.0,0.73,0.1,2.69,0.0
2017-04-10,2785.29,2785.19,2792.23,2778.35,27012948,26244811008.0,0.5,0.02,0.68,0.0
2017-04-11,2781.27,2787.17,2790.81,2750.74,31131216,29629767936.0,1.44,0.07,1.98,0.0
2017-04-12,2780.11,2779.0,2787.97,2767.55,31343283,26765329152.0,0.73,-0.29,-8.17,0.0
2017-04-13,2772.69,2780.93,2784.44,2768.25,25382440,21061090304.0,0.58,0.07,1.93,0.0
2017-04-14,2783.7,2759.95,2787.71,2752.01,26653612,21088326656.0,1.28,-0.75,-20.98,0.0
2017-04-17,2751.36,2750.31,2751.7,2727.98,25384404,20756348416.0,0.86,-0.35,-9.64,0.0
2017-04-18,2747.1,2732.04,2756.29,2731.9,22647895,21438528000.0,0.89,-0.66,-18.27,0.0
2017-04-19,2722.54,2714.51,2724.76,2695.48,24824574,21976888064.0,1.07,-0.64,-17.53,0.0
2017-04-20,2712.11,2723.63,2727.68,2707.79,24215837,25065356544.0,0.73,0.34,9.12,0.0
2017-04-21,2721.41,2739.66,2742.01,2719.6,25384394,22366237952.0,0.82,0.59,16.03,0.0
2017-04-24,2733.56,2719.88,2733.56,2696.3,26892837,23386442240.0,1.36,-0.72,-19.78,0.0
2017-04-25,2715.13,2722.29,2729.61,2709.38,18602598,16023544576.0,0.74,0.09,2.41,0.0
2017-04-26,2721.29,2726.52,2735.93,2718.88,22190745,19731471872.0,0.63,0.16,4.23,0.0
2017-04-27,2717.33,2726.45,2728.67,2697.37,24555449,20641475584.0,1.15,0.0,-0.07,0.0
2017-04-28,2721.08,2713.99,2721.08,2700.9,19898010,18727390976.0,0.74,-0.46,-12.46,0.0
2017-05-02,2706.51,2695.61,2711.99,2691.59,16726340,15568438272.0,0.75,-0.68,-18.38,0.0
2017-05-03,2693.37,2683.62,2700.09,2676.31,17626625,15753220352.0,0.88,-0.44,-11.99,0.0
2017-05-04,2680.14,2678.47,2689.68,2668.43,17700566,16428629504.0,0.79,-0.19,-5.15,0.0
2017-05-05,2667.13,2673.23,2673.23,2648.49,24509440,21677758720.0,0.92,-0.2,-5.24,0.0
2017-05-08,2660.29,2674.83,2675.7,2646.82,28282956,25161725952.0,1.08,0.06,1.6,0.0
2017-05-09,2663.01,2670.67,2679.36,2656.8,17030846,14601831936.0,0.84,-0.16,-4.16,0.0
2017-05-10,2669.16,2653.26,2674.29,2650.2,19029752,17319330816.0,0.9,-0.65,-17.41,0.0
2017-05-11,2644.88,2671.67,2672.75,2640.58,25042308,21073959680.0,1.21,0.69,18.41,0.0
2017-05-12,2667.22,2697.55,2701.17,2665.19,26227178,22546772736.0,1.35,0.97,25.88,0.0
2017-05-15,2697.72,2711.2,2712.4,2697.72,20883419,19231445760.0,0.54,0.51,13.65,0.0
2017-05-16,2707.41,2725.09,2725.43,2687.08,21595396,19216710656.0,1.41,0.51,13.89,0.0
2017-05-17,2721.53,2711.83,2728.25,2707.98,18705020,17079572480.0,0.74,-0.49,-13.26,0.0
2017-05-18,2693.33,2699.86,2703.63,2689.25,16042550,13817549056.0,0.53,-0.44,-11.97,0.0
2017-05-19,2693.79,2700.67,2702.15,2692.24,14589608,13811039232.0,0.37,0.03,0.81,0.0
2017-05-22,2695.82,2705.12,2709.75,2683.76,22270165,20186786048.0,0.96,0.16,4.45,0.0
2017-05-23,2699.68,2724.17,2724.8,2696.76,32155730,29420195584.0,1.04,0.7,19.05,0.0
2017-05-24,2715.31,2724.02,2724.54,2697.34,21793300,20799709184.0,1.0,-0.01,-0.15,0.0
2017-05-25,2717.44,2763.49,2775.86,2716.05,46267871,38336655872.0,2.2,1.45,39.47,0.0
2017-05-26,2759.17,2772.81,2776.44,2759.07,29621347,26326261760.0,0.63,0.34,9.32,0.0
2017-05-31,2782.3,2782.79,2790.77,2761.36,29258053,27026686208.0,1.06,0.36,9.98,0.0
2017-06-01,2775.04,2794.78,2795.44,2770.57,27075620,26325892352.0,0.89,0.43,11.99,0.0
2017-06-02,2790.39,2792.8,2802.06,2786.36,23734563,20938151168.0,0.56,-0.07,-1.98,0.0
2017-06-05,2787.01,2762.99,2790.19,2757.68,29566022,23383409408.0,1.16,-1.07,-29.81,0.0
2017-06-06,2757.1,2771.84,2771.98,2750.95,17054016,15826064128.0,0.76,0.32,8.85,0.0
2017-06-07,2771.14,2795.73,2796.29,2768.43,24947290,24538678528.0,1.01,0.86,23.89,0.0
2017-06-08,2795.19,2822.77,2825.02,2792.79,21341936,22596869888.0,1.15,0.97,27.04,0.0
2017-06-09,2820.54,2829.82,2843.01,2820.03,30542536,28957237248.0,0.81,0.25,7.05,0.0
2017-06-12,2825.11,2832.67,2855.86,2821.57,23133216,23393735168.0,1.21,0.1,2.85,0.0
2017-06-13,2831.74,2840.64,2841.28,2822.01,16418447,17422676224.0,0.68,0.28,7.97,0.0
2017-06-14,2826.3,2797.55,2826.3,2789.63,20541366,21457272064.0,1.29,-1.52,-43.09,0.0
2017-06-15,2790.09,2778.17,2795.67,2767.67,18082873,17545230592.0,1.0,-0.69,-19.38,0.0
2017-06-16,2767.77,2756.16,2774.66,2750.65,14698101,14747817472.0,0.86,-0.79,-22.01,0.0
2017-06-19,2755.82,2772.13,2779.17,2752.96,17538897,15678357504.0,0.95,0.58,15.97,0.0
2017-06-20,2775.54,2764.72,2781.69,2759.23,15528882,15282649600.0,0.81,-0.27,-7.41,0.0
2017-06-21,2774.78,2792.82,2793.49,2757.55,17579267,18165776128.0,1.3,1.02,28.1,0.0
2017-06-22,2792.4,2803.78,2829.92,2791.33,39138038,35901179136.0,1.38,0.39,10.96,0.0
2017-06-23,2798.03,2823.91,2824.56,2785.31,25433886,24811238656.0,1.4,0.72,20.13,0.0
2017-06-26,2825.06,2843.56,2854.94,2825.06,35840258,33565699328.0,1.06,0.7,19.65,0.0
2017-06-27,2842.42,2849.98,2853.38,2829.26,24136014,23022909696.0,0.85,0.23,6.42,0.0
2017-06-28,2843.67,2837.26,2859.19,2835.97,26914201,26456920576.0,0.81,-0.45,-12.72,0.0
2017-06-29,2837.14,2851.4,2852.89,2833.74,18982088,19409307136.0,0.67,0.5,14.14,0.0
2017-06-30,2836.33,2850.68,2850.68,2829.97,17644064,16664943872.0,0.73,-0.03,-0.72,0.0
2017-07-03,2850.68,2847.38,2851.82,2831.13,18766411,18619863296.0,0.73,-0.12,-3.3,0.0
2017-07-04,2844.57,2831.58,2845.09,2819.18,22399707,21566489344.0,0.91,-0.55,-15.8,0.0
2017-07-05,2825.77,2848.56,2851.35,2820.3,18808473,19245658112.0,1.1,0.6,16.98,0.0
2017-07-06,2847.71,2857.82,2861.0,2839.42,20687460,20935249664.0,0.76,0.33,9.26,0.0
2017-07-07,2852.01,2862.9,2865.82,2846.3,20036983,19683622400.0,0.68,0.18,5.08,0.0
2017-07-10,2847.74,2848.32,2859.06,2841.25,21376317,20936950784.0,0.62,-0.51,-14.58,0.0
2017-07-11,2839.73,2858.73,2876.43,2839.73,29865590,26953458176.0,1.29,0.37,10.41,0.0
2017-07-12,2858.28,2850.15,2872.11,2837.58,34317135,30906330624.0,1.21,-0.3,-8.58,0.0
2017-07-13,2847.93,2864.21,2866.96,2846.18,35379275,32736879616.0,0.73,0.49,14.06,0.0
2017-07-14,2860.16,2882.42,2882.71,2856.95,29351082,27346626048.0,0.9,0.64,18.21,0.0
2017-07-17,2885.87,2875.59,2902.56,2838.64,53414922,44573438464.0,2.22,-0.24,-6.83,0.0
2017-07-18,2862.01,2867.14,2876.23,2841.04,33707588,30026498560.0,1.22,-0.29,-8.45,0.0
2017-07-19,2860.6,2896.06,2898.2,2859.45,38467188,34736296192.0,1.35,1.01,28.92,0.0
2017-07-20,2894.45,2916.7,2917.34,2891.76,29294324,27403896832.0,0.88,0.71,20.64,0.0
2017-07-21,2909.13,2914.44,2922.12,2904.45,25723943,24946211072.0,0.61,-0.08,-2.26,0.0
2017-07-24,2910.06,2921.67,2935.66,2906.46,31525993,29580270080.0,1.0,0.25,7.23,0.0
2017-07-25,2920.73,2914.53,2930.4,2907.44,31693828,27448067584.0,0.79,-0.24,-7.14,0.0
